id,name,type,area,center_lng,center_lat
42628,,residential,93.17917657721141,40.997313000000005,56.992818525
42629,,residential,104.31920289188662,40.998006024999995,56.9927809
42630,,residential,89.51647071710106,40.9978947,56.9926335
42631,,residential,135.49437173429675,40.99773575,56.9925272
42632,,residential,115.79589662178418,40.997129924999996,56.992592225
42633,,residential,84.92363928911817,40.9966411,56.9926547
42634,,residential,117.12593360834362,40.9968188,56.992962975
42635,,residential,165.65110503429062,40.99693045,56.99310655
42636,,residential,75.84727396662142,40.99712925,56.9933971
42637,,residential,141.4411314243168,40.99762581666667,56.99332089999999
42638,,residential,71.14431694031568,40.9976124,56.99302672500001
42639,,residential,181.30700292906656,40.998033175,56.9929493
42640,,residential,218.5544381178918,40.998169950000005,56.993126075000006
42641,,residential,125.21266803463037,40.99826485,56.993287525
42642,,residential,85.39482671314609,41.000263425,56.99290415
42643,,residential,117.14529634896526,41.000123625,56.9926019
42644,,residential,92.2386155842203,40.9998383,56.9923891
42645,,residential,113.67977728608149,40.999529525,56.99238162499999
42646,,residential,77.66880423362745,40.999494299999995,56.99284355
42647,,residential,152.94398175239138,40.9997696,56.99309997499999
42648,,residential,128.77144305712747,40.9994946,56.9931321
42649,,residential,123.38385968649318,40.9987822,56.993253949999996
42650,,residential,191.0309219579403,40.998726524999995,56.99308465
42651,,residential,88.59912293076755,40.99916675,56.99301045
42652,,residential,225.32944958048506,40.999044024999996,56.9928735
42653,,residential,143.49795992093848,40.998637325,56.992952225
42654,,residential,84.85311216990968,40.99853845,56.992825450000005
42655,,residential,91.12393982906272,40.99845765,56.992687925
42656,,residential,241.7336065235881,40.99952915,56.9926923
42657,,residential,101.15552331564976,40.999339750000004,56.9925303
42658,,residential,60.20259705807813,40.999033975,56.992371775
42659,,residential,86.94234232739663,40.999239825,56.99236775
42660,,residential,84.0066101408483,40.998293000000004,56.992462724999996
42661,,residential,123.91590164724356,40.998735925000005,56.992430199999994
42662,,residential,142.79217168042075,40.9985431,56.992457975
42663,,residential,72.02344209855649,41.000466275,56.99396110000001
42664,,residential,86.28227364979405,41.000436449999995,56.99383745
42665,,residential,129.77553869034836,41.000384475000004,56.99344095
42666,,residential,144.29018615272076,41.0003096,56.99325463333333
42667,,residential,78.56194309115992,41.00002905,56.99326745
42668,,residential,88.93852829666498,40.99986233333333,56.99329666666667
42669,,residential,80.09910616000018,40.99964785,56.993316899999996
42670,,residential,79.52633825222765,40.99947185,56.99331545
42671,,residential,126.48138812600322,40.9992573,56.993382125
42672,,residential,221.45842133527614,40.998938966666664,56.9934429
42673,,residential,182.11515426614446,40.999918075000004,56.9936833
42674,,residential,159.51852933333143,40.999493625,56.993541925
42675,,residential,103.85790625889382,40.999020575,56.9936161
42676,,residential,246.8929366697097,40.99914125,56.99376315
42677,,residential,141.3972312268934,40.99919725,56.993863399999995
42678,,residential,199.31014802142786,40.99925725,56.994045650000004
42679,,residential,116.19920012576932,40.999418525,56.994194325
42680,,residential,76.96135343755407,40.99951475,56.99434535
42681,,residential,107.46337615502773,41.00023425,56.99434845
42682,,residential,133.7745680517185,40.99814145,56.990048675
42683,,residential,151.19814013580634,40.997902749999994,56.990177825
42684,,residential,103.24773670868177,40.9976694,56.990308775
42685,,residential,117.21519022361328,40.99860785,56.990364299999996
42686,,residential,113.0612831923556,40.9983262,56.9904728
42687,,residential,85.43628499254127,40.9981247,56.990591
42688,,residential,115.87215940058044,40.997823275,56.990711499999996
42689,,residential,58.838562880433,40.99747965,56.990822400000006
42690,,residential,177.34236977620733,40.997338475,56.99062275
42691,,residential,206.19515966874528,40.99696686666667,56.9908121
42692,,residential,78.06461360693109,40.9971182,56.99105965
42693,,residential,117.40402721542554,40.996694725,56.990916475
42694,,residential,77.97029000359606,40.996456699999996,56.99106675
42695,,apartments,1048.9889738341192,37.85702264,55.75842818000001
42696,,apartments,964.3433839319123,37.97731452250001,55.787407867499994
42697,,apartments,1675.2668661557793,37.602253725,55.875542637500004
42698,,apartments,2174.009807996411,37.603170039999995,55.87593301999999
42699,,apartments,896.5630072376334,37.571865900000006,55.817092675000005
42700,,apartments,692.3138339337315,37.572396160000004,55.81714536
42701,,apartments,700.4349451073898,37.57274435,55.81749429999999
42702,,apartments,511.053065446919,37.5731033,55.81732185
42703,,apartments,714.1734475329622,37.5735947,55.81742472
42704,,detached,189.13922693301353,40.9189286,57.796467400000004
42705,,detached,221.11498224392224,40.918993549999996,57.79673745
42706,,detached,196.09658178682582,40.918965125,57.796916025
42707,,detached,191.42597325402232,40.91898234999999,57.79711044999999
42708,,detached,202.71755830457911,40.9189549,57.797870225000004
42709,,detached,181.43648039441044,40.9189509,57.797707900000006
42710,,detached,216.15843250986137,40.918963075,57.797493475
42711,,detached,241.78147224418225,40.91897725,57.797282024999994
42712,,apartments,958.9066333157513,39.906469183333336,57.58227178333333
